time_key,time_label_24,time_label_12,time_interval_15min,time_interval_30min,time_interval_60min,label_hh,label_hh24,label_15min_24,label_30min_24,label_60min_24,label_15min_12,label_30min_12,label_60min_12,minute_after_hour
453,07:33,07:33 AM,30,15,7,07 AM,07,07:30,07:30,07:00,07:30 AM,07:30 AM,07:00 AM,33
454,07:34,07:34 AM,30,15,7,07 AM,07,07:30,07:30,07:00,07:30 AM,07:30 AM,07:00 AM,34
455,07:35,07:35 AM,30,15,7,07 AM,07,07:30,07:30,07:00,07:30 AM,07:30 AM,07:00 AM,35
456,07:36,07:36 AM,30,15,7,07 AM,07,07:30,07:30,07:00,07:30 AM,07:30 AM,07:00 AM,36
457,07:37,07:37 AM,30,15,7,07 AM,07,07:30,07:30,07:00,07:30 AM,07:30 AM,07:00 AM,37
458,07:38,07:38 AM,30,15,7,07 AM,07,07:30,07:30,07:00,07:30 AM,07:30 AM,07:00 AM,38
459,07:39,07:39 AM,30,15,7,07 AM,07,07:30,07:30,07:00,07:30 AM,07:30 AM,07:00 AM,39
460,07:40,07:40 AM,30,15,7,07 AM,07,07:30,07:30,07:00,07:30 AM,07:30 AM,07:00 AM,40
461,07:41,07:41 AM,30,15,7,07 AM,07,07:30,07:30,07:00,07:30 AM,07:30 AM,07:00 AM,41
462,07:42,07:42 AM,30,15,7,07 AM,07,07:30,07:30,07:00,07:30 AM,07:30 AM,07:00 AM,42
463,07:43,07:43 AM,30,15,7,07 AM,07,07:30,07:30,07:00,07:30 AM,07:30 AM,07:00 AM,43
464,07:44,07:44 AM,30,15,7,07 AM,07,07:30,07:30,07:00,07:30 AM,07:30 AM,07:00 AM,44
465,07:45,07:45 AM,31,15,7,07 AM,07,07:45,07:30,07:00,07:45 AM,07:30 AM,07:00 AM,45
466,07:46,07:46 AM,31,15,7,07 AM,07,07:45,07:30,07:00,07:45 AM,07:30 AM,07:00 AM,46
467,07:47,07:47 AM,31,15,7,07 AM,07,07:45,07:30,07:00,07:45 AM,07:30 AM,07:00 AM,47
468,07:48,07:48 AM,31,15,7,07 AM,07,07:45,07:30,07:00,07:45 AM,07:30 AM,07:00 AM,48
469,07:49,07:49 AM,31,15,7,07 AM,07,07:45,07:30,07:00,07:45 AM,07:30 AM,07:00 AM,49
470,07:50,07:50 AM,31,15,7,07 AM,07,07:45,07:30,07:00,07:45 AM,07:30 AM,07:00 AM,50
471,07:51,07:51 AM,31,15,7,07 AM,07,07:45,07:30,07:00,07:45 AM,07:30 AM,07:00 AM,51
472,07:52,07:52 AM,31,15,7,07 AM,07,07:45,07:30,07:00,07:45 AM,07:30 AM,07:00 AM,52
473,07:53,07:53 AM,31,15,7,07 AM,07,07:45,07:30,07:00,07:45 AM,07:30 AM,07:00 AM,53
474,07:54,07:54 AM,31,15,7,07 AM,07,07:45,07:30,07:00,07:45 AM,07:30 AM,07:00 AM,54
475,07:55,07:55 AM,31,15,7,07 AM,07,07:45,07:30,07:00,07:45 AM,07:30 AM,07:00 AM,55
476,07:56,07:56 AM,31,15,7,07 AM,07,07:45,07:30,07:00,07:45 AM,07:30 AM,07:00 AM,56
477,07:57,07:57 AM,31,15,7,07 AM,07,07:45,07:30,07:00,07:45 AM,07:30 AM,07:00 AM,57
478,07:58,07:58 AM,31,15,7,07 AM,07,07:45,07:30,07:00,07:45 AM,07:30 AM,07:00 AM,58
479,07:59,07:59 AM,31,15,7,07 AM,07,07:45,07:30,07:00,07:45 AM,07:30 AM,07:00 AM,59
480,08:00,08:00 AM,32,16,8,08 AM,08,08:00,08:00,08:00,08:00 AM,08:00 AM,08:00 AM,0
481,08:01,08:01 AM,32,16,8,08 AM,08,08:00,08:00,08:00,08:00 AM,08:00 AM,08:00 AM,1
482,08:02,08:02 AM,32,16,8,08 AM,08,08:00,08:00,08:00,08:00 AM,08:00 AM,08:00 AM,2
483,08:03,08:03 AM,32,16,8,08 AM,08,08:00,08:00,08:00,08:00 AM,08:00 AM,08:00 AM,3
484,08:04,08:04 AM,32,16,8,08 AM,08,08:00,08:00,08:00,08:00 AM,08:00 AM,08:00 AM,4
485,08:05,08:05 AM,32,16,8,08 AM,08,08:00,08:00,08:00,08:00 AM,08:00 AM,08:00 AM,5
486,08:06,08:06 AM,32,16,8,08 AM,08,08:00,08:00,08:00,08:00 AM,08:00 AM,08:00 AM,6
487,08:07,08:07 AM,32,16,8,08 AM,08,08:00,08:00,08:00,08:00 AM,08:00 AM,08:00 AM,7
488,08:08,08:08 AM,32,16,8,08 AM,08,08:00,08:00,08:00,08:00 AM,08:00 AM,08:00 AM,8
489,08:09,08:09 AM,32,16,8,08 AM,08,08:00,08:00,08:00,08:00 AM,08:00 AM,08:00 AM,9
490,08:10,08:10 AM,32,16,8,08 AM,08,08:00,08:00,08:00,08:00 AM,08:00 AM,08:00 AM,10
491,08:11,08:11 AM,32,16,8,08 AM,08,08:00,08:00,08:00,08:00 AM,08:00 AM,08:00 AM,11
492,08:12,08:12 AM,32,16,8,08 AM,08,08:00,08:00,08:00,08:00 AM,08:00 AM,08:00 AM,12
493,08:13,08:13 AM,32,16,8,08 AM,08,08:00,08:00,08:00,08:00 AM,08:00 AM,08:00 AM,13
494,08:14,08:14 AM,32,16,8,08 AM,08,08:00,08:00,08:00,08:00 AM,08:00 AM,08:00 AM,14
495,08:15,08:15 AM,33,16,8,08 AM,08,08:15,08:00,08:00,08:15 AM,08:00 AM,08:00 AM,15
496,08:16,08:16 AM,33,16,8,08 AM,08,08:15,08:00,08:00,08:15 AM,08:00 AM,08:00 AM,16
497,08:17,08:17 AM,33,16,8,08 AM,08,08:15,08:00,08:00,08:15 AM,08:00 AM,08:00 AM,17
498,08:18,08:18 AM,33,16,8,08 AM,08,08:15,08:00,08:00,08:15 AM,08:00 AM,08:00 AM,18
499,08:19,08:19 AM,33,16,8,08 AM,08,08:15,08:00,08:00,08:15 AM,08:00 AM,08:00 AM,19
500,08:20,08:20 AM,33,16,8,08 AM,08,08:15,08:00,08:00,08:15 AM,08:00 AM,08:00 AM,20
501,08:21,08:21 AM,33,16,8,08 AM,08,08:15,08:00,08:00,08:15 AM,08:00 AM,08:00 AM,21
502,08:22,08:22 AM,33,16,8,08 AM,08,08:15,08:00,08:00,08:15 AM,08:00 AM,08:00 AM,22
503,08:23,08:23 AM,33,16,8,08 AM,08,08:15,08:00,08:00,08:15 AM,08:00 AM,08:00 AM,23
504,08:24,08:24 AM,33,16,8,08 AM,08,08:15,08:00,08:00,08:15 AM,08:00 AM,08:00 AM,24
505,08:25,08:25 AM,33,16,8,08 AM,08,08:15,08:00,08:00,08:15 AM,08:00 AM,08:00 AM,25
506,08:26,08:26 AM,33,16,8,08 AM,08,08:15,08:00,08:00,08:15 AM,08:00 AM,08:00 AM,26
507,08:27,08:27 AM,33,16,8,08 AM,08,08:15,08:00,08:00,08:15 AM,08:00 AM,08:00 AM,27
508,08:28,08:28 AM,33,16,8,08 AM,08,08:15,08:00,08:00,08:15 AM,08:00 AM,08:00 AM,28
509,08:29,08:29 AM,33,16,8,08 AM,08,08:15,08:00,08:00,08:15 AM,08:00 AM,08:00 AM,29
510,08:30,08:30 AM,34,17,8,08 AM,08,08:30,08:30,08:00,08:30 AM,08:30 AM,08:00 AM,30
511,08:31,08:31 AM,34,17,8,08 AM,08,08:30,08:30,08:00,08:30 AM,08:30 AM,08:00 AM,31
512,08:32,08:32 AM,34,17,8,08 AM,08,08:30,08:30,08:00,08:30 AM,08:30 AM,08:00 AM,32
513,08:33,08:33 AM,34,17,8,08 AM,08,08:30,08:30,08:00,08:30 AM,08:30 AM,08:00 AM,33
514,08:34,08:34 AM,34,17,8,08 AM,08,08:30,08:30,08:00,08:30 AM,08:30 AM,08:00 AM,34
515,08:35,08:35 AM,34,17,8,08 AM,08,08:30,08:30,08:00,08:30 AM,08:30 AM,08:00 AM,35
516,08:36,08:36 AM,34,17,8,08 AM,08,08:30,08:30,08:00,08:30 AM,08:30 AM,08:00 AM,36
517,08:37,08:37 AM,34,17,8,08 AM,08,08:30,08:30,08:00,08:30 AM,08:30 AM,08:00 AM,37
518,08:38,08:38 AM,34,17,8,08 AM,08,08:30,08:30,08:00,08:30 AM,08:30 AM,08:00 AM,38
519,08:39,08:39 AM,34,17,8,08 AM,08,08:30,08:30,08:00,08:30 AM,08:30 AM,08:00 AM,39
520,08:40,08:40 AM,34,17,8,08 AM,08,08:30,08:30,08:00,08:30 AM,08:30 AM,08:00 AM,40
521,08:41,08:41 AM,34,17,8,08 AM,08,08:30,08:30,08:00,08:30 AM,08:30 AM,08:00 AM,41
522,08:42,08:42 AM,34,17,8,08 AM,08,08:30,08:30,08:00,08:30 AM,08:30 AM,08:00 AM,42
523,08:43,08:43 AM,34,17,8,08 AM,08,08:30,08:30,08:00,08:30 AM,08:30 AM,08:00 AM,43
524,08:44,08:44 AM,34,17,8,08 AM,08,08:30,08:30,08:00,08:30 AM,08:30 AM,08:00 AM,44
525,08:45,08:45 AM,35,17,8,08 AM,08,08:45,08:30,08:00,08:45 AM,08:30 AM,08:00 AM,45
526,08:46,08:46 AM,35,17,8,08 AM,08,08:45,08:30,08:00,08:45 AM,08:30 AM,08:00 AM,46
527,08:47,08:47 AM,35,17,8,08 AM,08,08:45,08:30,08:00,08:45 AM,08:30 AM,08:00 AM,47
528,08:48,08:48 AM,35,17,8,08 AM,08,08:45,08:30,08:00,08:45 AM,08:30 AM,08:00 AM,48
529,08:49,08:49 AM,35,17,8,08 AM,08,08:45,08:30,08:00,08:45 AM,08:30 AM,08:00 AM,49
530,08:50,08:50 AM,35,17,8,08 AM,08,08:45,08:30,08:00,08:45 AM,08:30 AM,08:00 AM,50
531,08:51,08:51 AM,35,17,8,08 AM,08,08:45,08:30,08:00,08:45 AM,08:30 AM,08:00 AM,51
532,08:52,08:52 AM,35,17,8,08 AM,08,08:45,08:30,08:00,08:45 AM,08:30 AM,08:00 AM,52
533,08:53,08:53 AM,35,17,8,08 AM,08,08:45,08:30,08:00,08:45 AM,08:30 AM,08:00 AM,53
534,08:54,08:54 AM,35,17,8,08 AM,08,08:45,08:30,08:00,08:45 AM,08:30 AM,08:00 AM,54
535,08:55,08:55 AM,35,17,8,08 AM,08,08:45,08:30,08:00,08:45 AM,08:30 AM,08:00 AM,55
536,08:56,08:56 AM,35,17,8,08 AM,08,08:45,08:30,08:00,08:45 AM,08:30 AM,08:00 AM,56
537,08:57,08:57 AM,35,17,8,08 AM,08,08:45,08:30,08:00,08:45 AM,08:30 AM,08:00 AM,57
538,08:58,08:58 AM,35,17,8,08 AM,08,08:45,08:30,08:00,08:45 AM,08:30 AM,08:00 AM,58
539,08:59,08:59 AM,35,17,8,08 AM,08,08:45,08:30,08:00,08:45 AM,08:30 AM,08:00 AM,59
540,09:00,09:00 AM,36,18,9,09 AM,09,09:00,09:00,09:00,09:00 AM,09:00 AM,09:00 AM,0
541,09:01,09:01 AM,36,18,9,09 AM,09,09:00,09:00,09:00,09:00 AM,09:00 AM,09:00 AM,1
542,09:02,09:02 AM,36,18,9,09 AM,09,09:00,09:00,09:00,09:00 AM,09:00 AM,09:00 AM,2
543,09:03,09:03 AM,36,18,9,09 AM,09,09:00,09:00,09:00,09:00 AM,09:00 AM,09:00 AM,3
544,09:04,09:04 AM,36,18,9,09 AM,09,09:00,09:00,09:00,09:00 AM,09:00 AM,09:00 AM,4
545,09:05,09:05 AM,36,18,9,09 AM,09,09:00,09:00,09:00,09:00 AM,09:00 AM,09:00 AM,5
546,09:06,09:06 AM,36,18,9,09 AM,09,09:00,09:00,09:00,09:00 AM,09:00 AM,09:00 AM,6
547,09:07,09:07 AM,36,18,9,09 AM,09,09:00,09:00,09:00,09:00 AM,09:00 AM,09:00 AM,7
548,09:08,09:08 AM,36,18,9,09 AM,09,09:00,09:00,09:00,09:00 AM,09:00 AM,09:00 AM,8
549,09:09,09:09 AM,36,18,9,09 AM,09,09:00,09:00,09:00,09:00 AM,09:00 AM,09:00 AM,9
550,09:10,09:10 AM,36,18,9,09 AM,09,09:00,09:00,09:00,09:00 AM,09:00 AM,09:00 AM,10
551,09:11,09:11 AM,36,18,9,09 AM,09,09:00,09:00,09:00,09:00 AM,09:00 AM,09:00 AM,11
552,09:12,09:12 AM,36,18,9,09 AM,09,09:00,09:00,09:00,09:00 AM,09:00 AM,09:00 AM,12
553,09:13,09:13 AM,36,18,9,09 AM,09,09:00,09:00,09:00,09:00 AM,09:00 AM,09:00 AM,13
554,09:14,09:14 AM,36,18,9,09 AM,09,09:00,09:00,09:00,09:00 AM,09:00 AM,09:00 AM,14
555,09:15,09:15 AM,37,18,9,09 AM,09,09:15,09:00,09:00,09:15 AM,09:00 AM,09:00 AM,15
556,09:16,09:16 AM,37,18,9,09 AM,09,09:15,09:00,09:00,09:15 AM,09:00 AM,09:00 AM,16
557,09:17,09:17 AM,37,18,9,09 AM,09,09:15,09:00,09:00,09:15 AM,09:00 AM,09:00 AM,17
558,09:18,09:18 AM,37,18,9,09 AM,09,09:15,09:00,09:00,09:15 AM,09:00 AM,09:00 AM,18
559,09:19,09:19 AM,37,18,9,09 AM,09,09:15,09:00,09:00,09:15 AM,09:00 AM,09:00 AM,19
560,09:20,09:20 AM,37,18,9,09 AM,09,09:15,09:00,09:00,09:15 AM,09:00 AM,09:00 AM,20
561,09:21,09:21 AM,37,18,9,09 AM,09,09:15,09:00,09:00,09:15 AM,09:00 AM,09:00 AM,21
562,09:22,09:22 AM,37,18,9,09 AM,09,09:15,09:00,09:00,09:15 AM,09:00 AM,09:00 AM,22
563,09:23,09:23 AM,37,18,9,09 AM,09,09:15,09:00,09:00,09:15 AM,09:00 AM,09:00 AM,23
564,09:24,09:24 AM,37,18,9,09 AM,09,09:15,09:00,09:00,09:15 AM,09:00 AM,09:00 AM,24
565,09:25,09:25 AM,37,18,9,09 AM,09,09:15,09:00,09:00,09:15 AM,09:00 AM,09:00 AM,25
566,09:26,09:26 AM,37,18,9,09 AM,09,09:15,09:00,09:00,09:15 AM,09:00 AM,09:00 AM,26
567,09:27,09:27 AM,37,18,9,09 AM,09,09:15,09:00,09:00,09:15 AM,09:00 AM,09:00 AM,27
568,09:28,09:28 AM,37,18,9,09 AM,09,09:15,09:00,09:00,09:15 AM,09:00 AM,09:00 AM,28
569,09:29,09:29 AM,37,18,9,09 AM,09,09:15,09:00,09:00,09:15 AM,09:00 AM,09:00 AM,29
570,09:30,09:30 AM,38,19,9,09 AM,09,09:30,09:30,09:00,09:30 AM,09:30 AM,09:00 AM,30
571,09:31,09:31 AM,38,19,9,09 AM,09,09:30,09:30,09:00,09:30 AM,09:30 AM,09:00 AM,31
572,09:32,09:32 AM,38,19,9,09 AM,09,09:30,09:30,09:00,09:30 AM,09:30 AM,09:00 AM,32
573,09:33,09:33 AM,38,19,9,09 AM,09,09:30,09:30,09:00,09:30 AM,09:30 AM,09:00 AM,33
574,09:34,09:34 AM,38,19,9,09 AM,09,09:30,09:30,09:00,09:30 AM,09:30 AM,09:00 AM,34
575,09:35,09:35 AM,38,19,9,09 AM,09,09:30,09:30,09:00,09:30 AM,09:30 AM,09:00 AM,35
576,09:36,09:36 AM,38,19,9,09 AM,09,09:30,09:30,09:00,09:30 AM,09:30 AM,09:00 AM,36
577,09:37,09:37 AM,38,19,9,09 AM,09,09:30,09:30,09:00,09:30 AM,09:30 AM,09:00 AM,37
578,09:38,09:38 AM,38,19,9,09 AM,09,09:30,09:30,09:00,09:30 AM,09:30 AM,09:00 AM,38
579,09:39,09:39 AM,38,19,9,09 AM,09,09:30,09:30,09:00,09:30 AM,09:30 AM,09:00 AM,39
580,09:40,09:40 AM,38,19,9,09 AM,09,09:30,09:30,09:00,09:30 AM,09:30 AM,09:00 AM,40
581,09:41,09:41 AM,38,19,9,09 AM,09,09:30,09:30,09:00,09:30 AM,09:30 AM,09:00 AM,41
582,09:42,09:42 AM,38,19,9,09 AM,09,09:30,09:30,09:00,09:30 AM,09:30 AM,09:00 AM,42
583,09:43,09:43 AM,38,19,9,09 AM,09,09:30,09:30,09:00,09:30 AM,09:30 AM,09:00 AM,43
584,09:44,09:44 AM,38,19,9,09 AM,09,09:30,09:30,09:00,09:30 AM,09:30 AM,09:00 AM,44
585,09:45,09:45 AM,39,19,9,09 AM,09,09:45,09:30,09:00,09:45 AM,09:30 AM,09:00 AM,45
586,09:46,09:46 AM,39,19,9,09 AM,09,09:45,09:30,09:00,09:45 AM,09:30 AM,09:00 AM,46
587,09:47,09:47 AM,39,19,9,09 AM,09,09:45,09:30,09:00,09:45 AM,09:30 AM,09:00 AM,47
588,09:48,09:48 AM,39,19,9,09 AM,09,09:45,09:30,09:00,09:45 AM,09:30 AM,09:00 AM,48
589,09:49,09:49 AM,39,19,9,09 AM,09,09:45,09:30,09:00,09:45 AM,09:30 AM,09:00 AM,49
590,09:50,09:50 AM,39,19,9,09 AM,09,09:45,09:30,09:00,09:45 AM,09:30 AM,09:00 AM,50
591,09:51,09:51 AM,39,19,9,09 AM,09,09:45,09:30,09:00,09:45 AM,09:30 AM,09:00 AM,51
592,09:52,09:52 AM,39,19,9,09 AM,09,09:45,09:30,09:00,09:45 AM,09:30 AM,09:00 AM,52
593,09:53,09:53 AM,39,19,9,09 AM,09,09:45,09:30,09:00,09:45 AM,09:30 AM,09:00 AM,53
594,09:54,09:54 AM,39,19,9,09 AM,09,09:45,09:30,09:00,09:45 AM,09:30 AM,09:00 AM,54
595,09:55,09:55 AM,39,19,9,09 AM,09,09:45,09:30,09:00,09:45 AM,09:30 AM,09:00 AM,55
596,09:56,09:56 AM,39,19,9,09 AM,09,09:45,09:30,09:00,09:45 AM,09:30 AM,09:00 AM,56
597,09:57,09:57 AM,39,19,9,09 AM,09,09:45,09:30,09:00,09:45 AM,09:30 AM,09:00 AM,57
598,09:58,09:58 AM,39,19,9,09 AM,09,09:45,09:30,09:00,09:45 AM,09:30 AM,09:00 AM,58
599,09:59,09:59 AM,39,19,9,09 AM,09,09:45,09:30,09:00,09:45 AM,09:30 AM,09:00 AM,59
600,10:00,10:00 AM,40,20,10,10 AM,10,10:00,10:00,10:00,10:00 AM,10:00 AM,10:00 AM,0
601,10:01,10:01 AM,40,20,10,10 AM,10,10:00,10:00,10:00,10:00 AM,10:00 AM,10:00 AM,1
602,10:02,10:02 AM,40,20,10,10 AM,10,10:00,10:00,10:00,10:00 AM,10:00 AM,10:00 AM,2
603,10:03,10:03 AM,40,20,10,10 AM,10,10:00,10:00,10:00,10:00 AM,10:00 AM,10:00 AM,3
604,10:04,10:04 AM,40,20,10,10 AM,10,10:00,10:00,10:00,10:00 AM,10:00 AM,10:00 AM,4
605,10:05,10:05 AM,40,20,10,10 AM,10,10:00,10:00,10:00,10:00 AM,10:00 AM,10:00 AM,5
606,10:06,10:06 AM,40,20,10,10 AM,10,10:00,10:00,10:00,10:00 AM,10:00 AM,10:00 AM,6
607,10:07,10:07 AM,40,20,10,10 AM,10,10:00,10:00,10:00,10:00 AM,10:00 AM,10:00 AM,7
608,10:08,10:08 AM,40,20,10,10 AM,10,10:00,10:00,10:00,10:00 AM,10:00 AM,10:00 AM,8
609,10:09,10:09 AM,40,20,10,10 AM,10,10:00,10:00,10:00,10:00 AM,10:00 AM,10:00 AM,9
610,10:10,10:10 AM,40,20,10,10 AM,10,10:00,10:00,10:00,10:00 AM,10:00 AM,10:00 AM,10
611,10:11,10:11 AM,40,20,10,10 AM,10,10:00,10:00,10:00,10:00 AM,10:00 AM,10:00 AM,11
612,10:12,10:12 AM,40,20,10,10 AM,10,10:00,10:00,10:00,10:00 AM,10:00 AM,10:00 AM,12
613,10:13,10:13 AM,40,20,10,10 AM,10,10:00,10:00,10:00,10:00 AM,10:00 AM,10:00 AM,13
614,10:14,10:14 AM,40,20,10,10 AM,10,10:00,10:00,10:00,10:00 AM,10:00 AM,10:00 AM,14
615,10:15,10:15 AM,41,20,10,10 AM,10,10:15,10:00,10:00,10:15 AM,10:00 AM,10:00 AM,15
616,10:16,10:16 AM,41,20,10,10 AM,10,10:15,10:00,10:00,10:15 AM,10:00 AM,10:00 AM,16
617,10:17,10:17 AM,41,20,10,10 AM,10,10:15,10:00,10:00,10:15 AM,10:00 AM,10:00 AM,17
618,10:18,10:18 AM,41,20,10,10 AM,10,10:15,10:00,10:00,10:15 AM,10:00 AM,10:00 AM,18
619,10:19,10:19 AM,41,20,10,10 AM,10,10:15,10:00,10:00,10:15 AM,10:00 AM,10:00 AM,19
620,10:20,10:20 AM,41,20,10,10 AM,10,10:15,10:00,10:00,10:15 AM,10:00 AM,10:00 AM,20
621,10:21,10:21 AM,41,20,10,10 AM,10,10:15,10:00,10:00,10:15 AM,10:00 AM,10:00 AM,21
622,10:22,10:22 AM,41,20,10,10 AM,10,10:15,10:00,10:00,10:15 AM,10:00 AM,10:00 AM,22
623,10:23,10:23 AM,41,20,10,10 AM,10,10:15,10:00,10:00,10:15 AM,10:00 AM,10:00 AM,23
624,10:24,10:24 AM,41,20,10,10 AM,10,10:15,10:00,10:00,10:15 AM,10:00 AM,10:00 AM,24
625,10:25,10:25 AM,41,20,10,10 AM,10,10:15,10:00,10:00,10:15 AM,10:00 AM,10:00 AM,25
626,10:26,10:26 AM,41,20,10,10 AM,10,10:15,10:00,10:00,10:15 AM,10:00 AM,10:00 AM,26
627,10:27,10:27 AM,41,20,10,10 AM,10,10:15,10:00,10:00,10:15 AM,10:00 AM,10:00 AM,27
628,10:28,10:28 AM,41,20,10,10 AM,10,10:15,10:00,10:00,10:15 AM,10:00 AM,10:00 AM,28
629,10:29,10:29 AM,41,20,10,10 AM,10,10:15,10:00,10:00,10:15 AM,10:00 AM,10:00 AM,29
630,10:30,10:30 AM,42,21,10,10 AM,10,10:30,10:30,10:00,10:30 AM,10:30 AM,10:00 AM,30
631,10:31,10:31 AM,42,21,10,10 AM,10,10:30,10:30,10:00,10:30 AM,10:30 AM,10:00 AM,31
632,10:32,10:32 AM,42,21,10,10 AM,10,10:30,10:30,10:00,10:30 AM,10:30 AM,10:00 AM,32
633,10:33,10:33 AM,42,21,10,10 AM,10,10:30,10:30,10:00,10:30 AM,10:30 AM,10:00 AM,33
634,10:34,10:34 AM,42,21,10,10 AM,10,10:30,10:30,10:00,10:30 AM,10:30 AM,10:00 AM,34
635,10:35,10:35 AM,42,21,10,10 AM,10,10:30,10:30,10:00,10:30 AM,10:30 AM,10:00 AM,35
636,10:36,10:36 AM,42,21,10,10 AM,10,10:30,10:30,10:00,10:30 AM,10:30 AM,10:00 AM,36
637,10:37,10:37 AM,42,21,10,10 AM,10,10:30,10:30,10:00,10:30 AM,10:30 AM,10:00 AM,37
638,10:38,10:38 AM,42,21,10,10 AM,10,10:30,10:30,10:00,10:30 AM,10:30 AM,10:00 AM,38
639,10:39,10:39 AM,42,21,10,10 AM,10,10:30,10:30,10:00,10:30 AM,10:30 AM,10:00 AM,39
640,10:40,10:40 AM,42,21,10,10 AM,10,10:30,10:30,10:00,10:30 AM,10:30 AM,10:00 AM,40
641,10:41,10:41 AM,42,21,10,10 AM,10,10:30,10:30,10:00,10:30 AM,10:30 AM,10:00 AM,41
642,10:42,10:42 AM,42,21,10,10 AM,10,10:30,10:30,10:00,10:30 AM,10:30 AM,10:00 AM,42
643,10:43,10:43 AM,42,21,10,10 AM,10,10:30,10:30,10:00,10:30 AM,10:30 AM,10:00 AM,43
644,10:44,10:44 AM,42,21,10,10 AM,10,10:30,10:30,10:00,10:30 AM,10:30 AM,10:00 AM,44
645,10:45,10:45 AM,43,21,10,10 AM,10,10:45,10:30,10:00,10:45 AM,10:30 AM,10:00 AM,45
646,10:46,10:46 AM,43,21,10,10 AM,10,10:45,10:30,10:00,10:45 AM,10:30 AM,10:00 AM,46
647,10:47,10:47 AM,43,21,10,10 AM,10,10:45,10:30,10:00,10:45 AM,10:30 AM,10:00 AM,47
648,10:48,10:48 AM,43,21,10,10 AM,10,10:45,10:30,10:00,10:45 AM,10:30 AM,10:00 AM,48
649,10:49,10:49 AM,43,21,10,10 AM,10,10:45,10:30,10:00,10:45 AM,10:30 AM,10:00 AM,49
650,10:50,10:50 AM,43,21,10,10 AM,10,10:45,10:30,10:00,10:45 AM,10:30 AM,10:00 AM,50
651,10:51,10:51 AM,43,21,10,10 AM,10,10:45,10:30,10:00,10:45 AM,10:30 AM,10:00 AM,51
652,10:52,10:52 AM,43,21,10,10 AM,10,10:45,10:30,10:00,10:45 AM,10:30 AM,10:00 AM,52
653,10:53,10:53 AM,43,21,10,10 AM,10,10:45,10:30,10:00,10:45 AM,10:30 AM,10:00 AM,53
654,10:54,10:54 AM,43,21,10,10 AM,10,10:45,10:30,10:00,10:45 AM,10:30 AM,10:00 AM,54
655,10:55,10:55 AM,43,21,10,10 AM,10,10:45,10:30,10:00,10:45 AM,10:30 AM,10:00 AM,55
656,10:56,10:56 AM,43,21,10,10 AM,10,10:45,10:30,10:00,10:45 AM,10:30 AM,10:00 AM,56
657,10:57,10:57 AM,43,21,10,10 AM,10,10:45,10:30,10:00,10:45 AM,10:30 AM,10:00 AM,57
658,10:58,10:58 AM,43,21,10,10 AM,10,10:45,10:30,10:00,10:45 AM,10:30 AM,10:00 AM,58
659,10:59,10:59 AM,43,21,10,10 AM,10,10:45,10:30,10:00,10:45 AM,10:30 AM,10:00 AM,59
660,11:00,11:00 AM,44,22,11,11 AM,11,11:00,11:00,11:00,11:00 AM,11:00 AM,11:00 AM,0
661,11:01,11:01 AM,44,22,11,11 AM,11,11:00,11:00,11:00,11:00 AM,11:00 AM,11:00 AM,1
662,11:02,11:02 AM,44,22,11,11 AM,11,11:00,11:00,11:00,11:00 AM,11:00 AM,11:00 AM,2
663,11:03,11:03 AM,44,22,11,11 AM,11,11:00,11:00,11:00,11:00 AM,11:00 AM,11:00 AM,3
664,11:04,11:04 AM,44,22,11,11 AM,11,11:00,11:00,11:00,11:00 AM,11:00 AM,11:00 AM,4
665,11:05,11:05 AM,44,22,11,11 AM,11,11:00,11:00,11:00,11:00 AM,11:00 AM,11:00 AM,5
666,11:06,11:06 AM,44,22,11,11 AM,11,11:00,11:00,11:00,11:00 AM,11:00 AM,11:00 AM,6
667,11:07,11:07 AM,44,22,11,11 AM,11,11:00,11:00,11:00,11:00 AM,11:00 AM,11:00 AM,7
668,11:08,11:08 AM,44,22,11,11 AM,11,11:00,11:00,11:00,11:00 AM,11:00 AM,11:00 AM,8
669,11:09,11:09 AM,44,22,11,11 AM,11,11:00,11:00,11:00,11:00 AM,11:00 AM,11:00 AM,9
670,11:10,11:10 AM,44,22,11,11 AM,11,11:00,11:00,11:00,11:00 AM,11:00 AM,11:00 AM,10
671,11:11,11:11 AM,44,22,11,11 AM,11,11:00,11:00,11:00,11:00 AM,11:00 AM,11:00 AM,11
672,11:12,11:12 AM,44,22,11,11 AM,11,11:00,11:00,11:00,11:00 AM,11:00 AM,11:00 AM,12
673,11:13,11:13 AM,44,22,11,11 AM,11,11:00,11:00,11:00,11:00 AM,11:00 AM,11:00 AM,13
674,11:14,11:14 AM,44,22,11,11 AM,11,11:00,11:00,11:00,11:00 AM,11:00 AM,11:00 AM,14
675,11:15,11:15 AM,45,22,11,11 AM,11,11:15,11:00,11:00,11:15 AM,11:00 AM,11:00 AM,15
676,11:16,11:16 AM,45,22,11,11 AM,11,11:15,11:00,11:00,11:15 AM,11:00 AM,11:00 AM,16
677,11:17,11:17 AM,45,22,11,11 AM,11,11:15,11:00,11:00,11:15 AM,11:00 AM,11:00 AM,17
678,11:18,11:18 AM,45,22,11,11 AM,11,11:15,11:00,11:00,11:15 AM,11:00 AM,11:00 AM,18
679,11:19,11:19 AM,45,22,11,11 AM,11,11:15,11:00,11:00,11:15 AM,11:00 AM,11:00 AM,19
