time_key,time_label_24,time_label_12,time_interval_15min,time_interval_30min,time_interval_60min,label_hh,label_hh24,label_15min_24,label_30min_24,label_60min_24,label_15min_12,label_30min_12,label_60min_12
469,07:49,07:49 AM,31,15,7,07 AM,07,07:45,07:30,07:00,07:45 AM,07:30 AM,07:00 AM
470,07:50,07:50 AM,31,15,7,07 AM,07,07:45,07:30,07:00,07:45 AM,07:30 AM,07:00 AM
471,07:51,07:51 AM,31,15,7,07 AM,07,07:45,07:30,07:00,07:45 AM,07:30 AM,07:00 AM
472,07:52,07:52 AM,31,15,7,07 AM,07,07:45,07:30,07:00,07:45 AM,07:30 AM,07:00 AM
473,07:53,07:53 AM,31,15,7,07 AM,07,07:45,07:30,07:00,07:45 AM,07:30 AM,07:00 AM
474,07:54,07:54 AM,31,15,7,07 AM,07,07:45,07:30,07:00,07:45 AM,07:30 AM,07:00 AM
475,07:55,07:55 AM,31,15,7,07 AM,07,07:45,07:30,07:00,07:45 AM,07:30 AM,07:00 AM
476,07:56,07:56 AM,31,15,7,07 AM,07,07:45,07:30,07:00,07:45 AM,07:30 AM,07:00 AM
477,07:57,07:57 AM,31,15,7,07 AM,07,07:45,07:30,07:00,07:45 AM,07:30 AM,07:00 AM
478,07:58,07:58 AM,31,15,7,07 AM,07,07:45,07:30,07:00,07:45 AM,07:30 AM,07:00 AM
479,07:59,07:59 AM,31,15,7,07 AM,07,07:45,07:30,07:00,07:45 AM,07:30 AM,07:00 AM
480,08:00,08:00 AM,32,16,8,08 AM,08,08:00,08:00,08:00,08:00 AM,08:00 AM,08:00 AM
481,08:01,08:01 AM,32,16,8,08 AM,08,08:00,08:00,08:00,08:00 AM,08:00 AM,08:00 AM
482,08:02,08:02 AM,32,16,8,08 AM,08,08:00,08:00,08:00,08:00 AM,08:00 AM,08:00 AM
483,08:03,08:03 AM,32,16,8,08 AM,08,08:00,08:00,08:00,08:00 AM,08:00 AM,08:00 AM
484,08:04,08:04 AM,32,16,8,08 AM,08,08:00,08:00,08:00,08:00 AM,08:00 AM,08:00 AM
485,08:05,08:05 AM,32,16,8,08 AM,08,08:00,08:00,08:00,08:00 AM,08:00 AM,08:00 AM
486,08:06,08:06 AM,32,16,8,08 AM,08,08:00,08:00,08:00,08:00 AM,08:00 AM,08:00 AM
487,08:07,08:07 AM,32,16,8,08 AM,08,08:00,08:00,08:00,08:00 AM,08:00 AM,08:00 AM
488,08:08,08:08 AM,32,16,8,08 AM,08,08:00,08:00,08:00,08:00 AM,08:00 AM,08:00 AM
489,08:09,08:09 AM,32,16,8,08 AM,08,08:00,08:00,08:00,08:00 AM,08:00 AM,08:00 AM
490,08:10,08:10 AM,32,16,8,08 AM,08,08:00,08:00,08:00,08:00 AM,08:00 AM,08:00 AM
491,08:11,08:11 AM,32,16,8,08 AM,08,08:00,08:00,08:00,08:00 AM,08:00 AM,08:00 AM
492,08:12,08:12 AM,32,16,8,08 AM,08,08:00,08:00,08:00,08:00 AM,08:00 AM,08:00 AM
493,08:13,08:13 AM,32,16,8,08 AM,08,08:00,08:00,08:00,08:00 AM,08:00 AM,08:00 AM
494,08:14,08:14 AM,32,16,8,08 AM,08,08:00,08:00,08:00,08:00 AM,08:00 AM,08:00 AM
495,08:15,08:15 AM,33,16,8,08 AM,08,08:15,08:00,08:00,08:15 AM,08:00 AM,08:00 AM
496,08:16,08:16 AM,33,16,8,08 AM,08,08:15,08:00,08:00,08:15 AM,08:00 AM,08:00 AM
497,08:17,08:17 AM,33,16,8,08 AM,08,08:15,08:00,08:00,08:15 AM,08:00 AM,08:00 AM
498,08:18,08:18 AM,33,16,8,08 AM,08,08:15,08:00,08:00,08:15 AM,08:00 AM,08:00 AM
499,08:19,08:19 AM,33,16,8,08 AM,08,08:15,08:00,08:00,08:15 AM,08:00 AM,08:00 AM
500,08:20,08:20 AM,33,16,8,08 AM,08,08:15,08:00,08:00,08:15 AM,08:00 AM,08:00 AM
501,08:21,08:21 AM,33,16,8,08 AM,08,08:15,08:00,08:00,08:15 AM,08:00 AM,08:00 AM
502,08:22,08:22 AM,33,16,8,08 AM,08,08:15,08:00,08:00,08:15 AM,08:00 AM,08:00 AM
503,08:23,08:23 AM,33,16,8,08 AM,08,08:15,08:00,08:00,08:15 AM,08:00 AM,08:00 AM
504,08:24,08:24 AM,33,16,8,08 AM,08,08:15,08:00,08:00,08:15 AM,08:00 AM,08:00 AM
505,08:25,08:25 AM,33,16,8,08 AM,08,08:15,08:00,08:00,08:15 AM,08:00 AM,08:00 AM
506,08:26,08:26 AM,33,16,8,08 AM,08,08:15,08:00,08:00,08:15 AM,08:00 AM,08:00 AM
507,08:27,08:27 AM,33,16,8,08 AM,08,08:15,08:00,08:00,08:15 AM,08:00 AM,08:00 AM
508,08:28,08:28 AM,33,16,8,08 AM,08,08:15,08:00,08:00,08:15 AM,08:00 AM,08:00 AM
509,08:29,08:29 AM,33,16,8,08 AM,08,08:15,08:00,08:00,08:15 AM,08:00 AM,08:00 AM
510,08:30,08:30 AM,34,17,8,08 AM,08,08:30,08:30,08:00,08:30 AM,08:30 AM,08:00 AM
511,08:31,08:31 AM,34,17,8,08 AM,08,08:30,08:30,08:00,08:30 AM,08:30 AM,08:00 AM
512,08:32,08:32 AM,34,17,8,08 AM,08,08:30,08:30,08:00,08:30 AM,08:30 AM,08:00 AM
513,08:33,08:33 AM,34,17,8,08 AM,08,08:30,08:30,08:00,08:30 AM,08:30 AM,08:00 AM
514,08:34,08:34 AM,34,17,8,08 AM,08,08:30,08:30,08:00,08:30 AM,08:30 AM,08:00 AM
515,08:35,08:35 AM,34,17,8,08 AM,08,08:30,08:30,08:00,08:30 AM,08:30 AM,08:00 AM
516,08:36,08:36 AM,34,17,8,08 AM,08,08:30,08:30,08:00,08:30 AM,08:30 AM,08:00 AM
517,08:37,08:37 AM,34,17,8,08 AM,08,08:30,08:30,08:00,08:30 AM,08:30 AM,08:00 AM
518,08:38,08:38 AM,34,17,8,08 AM,08,08:30,08:30,08:00,08:30 AM,08:30 AM,08:00 AM
519,08:39,08:39 AM,34,17,8,08 AM,08,08:30,08:30,08:00,08:30 AM,08:30 AM,08:00 AM
520,08:40,08:40 AM,34,17,8,08 AM,08,08:30,08:30,08:00,08:30 AM,08:30 AM,08:00 AM
521,08:41,08:41 AM,34,17,8,08 AM,08,08:30,08:30,08:00,08:30 AM,08:30 AM,08:00 AM
522,08:42,08:42 AM,34,17,8,08 AM,08,08:30,08:30,08:00,08:30 AM,08:30 AM,08:00 AM
523,08:43,08:43 AM,34,17,8,08 AM,08,08:30,08:30,08:00,08:30 AM,08:30 AM,08:00 AM
524,08:44,08:44 AM,34,17,8,08 AM,08,08:30,08:30,08:00,08:30 AM,08:30 AM,08:00 AM
525,08:45,08:45 AM,35,17,8,08 AM,08,08:45,08:30,08:00,08:45 AM,08:30 AM,08:00 AM
526,08:46,08:46 AM,35,17,8,08 AM,08,08:45,08:30,08:00,08:45 AM,08:30 AM,08:00 AM
527,08:47,08:47 AM,35,17,8,08 AM,08,08:45,08:30,08:00,08:45 AM,08:30 AM,08:00 AM
528,08:48,08:48 AM,35,17,8,08 AM,08,08:45,08:30,08:00,08:45 AM,08:30 AM,08:00 AM
529,08:49,08:49 AM,35,17,8,08 AM,08,08:45,08:30,08:00,08:45 AM,08:30 AM,08:00 AM
530,08:50,08:50 AM,35,17,8,08 AM,08,08:45,08:30,08:00,08:45 AM,08:30 AM,08:00 AM
531,08:51,08:51 AM,35,17,8,08 AM,08,08:45,08:30,08:00,08:45 AM,08:30 AM,08:00 AM
532,08:52,08:52 AM,35,17,8,08 AM,08,08:45,08:30,08:00,08:45 AM,08:30 AM,08:00 AM
533,08:53,08:53 AM,35,17,8,08 AM,08,08:45,08:30,08:00,08:45 AM,08:30 AM,08:00 AM
534,08:54,08:54 AM,35,17,8,08 AM,08,08:45,08:30,08:00,08:45 AM,08:30 AM,08:00 AM
535,08:55,08:55 AM,35,17,8,08 AM,08,08:45,08:30,08:00,08:45 AM,08:30 AM,08:00 AM
536,08:56,08:56 AM,35,17,8,08 AM,08,08:45,08:30,08:00,08:45 AM,08:30 AM,08:00 AM
537,08:57,08:57 AM,35,17,8,08 AM,08,08:45,08:30,08:00,08:45 AM,08:30 AM,08:00 AM
538,08:58,08:58 AM,35,17,8,08 AM,08,08:45,08:30,08:00,08:45 AM,08:30 AM,08:00 AM
539,08:59,08:59 AM,35,17,8,08 AM,08,08:45,08:30,08:00,08:45 AM,08:30 AM,08:00 AM
540,09:00,09:00 AM,36,18,9,09 AM,09,09:00,09:00,09:00,09:00 AM,09:00 AM,09:00 AM
541,09:01,09:01 AM,36,18,9,09 AM,09,09:00,09:00,09:00,09:00 AM,09:00 AM,09:00 AM
542,09:02,09:02 AM,36,18,9,09 AM,09,09:00,09:00,09:00,09:00 AM,09:00 AM,09:00 AM
543,09:03,09:03 AM,36,18,9,09 AM,09,09:00,09:00,09:00,09:00 AM,09:00 AM,09:00 AM
544,09:04,09:04 AM,36,18,9,09 AM,09,09:00,09:00,09:00,09:00 AM,09:00 AM,09:00 AM
545,09:05,09:05 AM,36,18,9,09 AM,09,09:00,09:00,09:00,09:00 AM,09:00 AM,09:00 AM
546,09:06,09:06 AM,36,18,9,09 AM,09,09:00,09:00,09:00,09:00 AM,09:00 AM,09:00 AM
547,09:07,09:07 AM,36,18,9,09 AM,09,09:00,09:00,09:00,09:00 AM,09:00 AM,09:00 AM
548,09:08,09:08 AM,36,18,9,09 AM,09,09:00,09:00,09:00,09:00 AM,09:00 AM,09:00 AM
549,09:09,09:09 AM,36,18,9,09 AM,09,09:00,09:00,09:00,09:00 AM,09:00 AM,09:00 AM
550,09:10,09:10 AM,36,18,9,09 AM,09,09:00,09:00,09:00,09:00 AM,09:00 AM,09:00 AM
551,09:11,09:11 AM,36,18,9,09 AM,09,09:00,09:00,09:00,09:00 AM,09:00 AM,09:00 AM
552,09:12,09:12 AM,36,18,9,09 AM,09,09:00,09:00,09:00,09:00 AM,09:00 AM,09:00 AM
553,09:13,09:13 AM,36,18,9,09 AM,09,09:00,09:00,09:00,09:00 AM,09:00 AM,09:00 AM
554,09:14,09:14 AM,36,18,9,09 AM,09,09:00,09:00,09:00,09:00 AM,09:00 AM,09:00 AM
555,09:15,09:15 AM,37,18,9,09 AM,09,09:15,09:00,09:00,09:15 AM,09:00 AM,09:00 AM
556,09:16,09:16 AM,37,18,9,09 AM,09,09:15,09:00,09:00,09:15 AM,09:00 AM,09:00 AM
557,09:17,09:17 AM,37,18,9,09 AM,09,09:15,09:00,09:00,09:15 AM,09:00 AM,09:00 AM
558,09:18,09:18 AM,37,18,9,09 AM,09,09:15,09:00,09:00,09:15 AM,09:00 AM,09:00 AM
559,09:19,09:19 AM,37,18,9,09 AM,09,09:15,09:00,09:00,09:15 AM,09:00 AM,09:00 AM
560,09:20,09:20 AM,37,18,9,09 AM,09,09:15,09:00,09:00,09:15 AM,09:00 AM,09:00 AM
561,09:21,09:21 AM,37,18,9,09 AM,09,09:15,09:00,09:00,09:15 AM,09:00 AM,09:00 AM
562,09:22,09:22 AM,37,18,9,09 AM,09,09:15,09:00,09:00,09:15 AM,09:00 AM,09:00 AM
563,09:23,09:23 AM,37,18,9,09 AM,09,09:15,09:00,09:00,09:15 AM,09:00 AM,09:00 AM
564,09:24,09:24 AM,37,18,9,09 AM,09,09:15,09:00,09:00,09:15 AM,09:00 AM,09:00 AM
565,09:25,09:25 AM,37,18,9,09 AM,09,09:15,09:00,09:00,09:15 AM,09:00 AM,09:00 AM
566,09:26,09:26 AM,37,18,9,09 AM,09,09:15,09:00,09:00,09:15 AM,09:00 AM,09:00 AM
567,09:27,09:27 AM,37,18,9,09 AM,09,09:15,09:00,09:00,09:15 AM,09:00 AM,09:00 AM
568,09:28,09:28 AM,37,18,9,09 AM,09,09:15,09:00,09:00,09:15 AM,09:00 AM,09:00 AM
569,09:29,09:29 AM,37,18,9,09 AM,09,09:15,09:00,09:00,09:15 AM,09:00 AM,09:00 AM
570,09:30,09:30 AM,38,19,9,09 AM,09,09:30,09:30,09:00,09:30 AM,09:30 AM,09:00 AM
571,09:31,09:31 AM,38,19,9,09 AM,09,09:30,09:30,09:00,09:30 AM,09:30 AM,09:00 AM
572,09:32,09:32 AM,38,19,9,09 AM,09,09:30,09:30,09:00,09:30 AM,09:30 AM,09:00 AM
573,09:33,09:33 AM,38,19,9,09 AM,09,09:30,09:30,09:00,09:30 AM,09:30 AM,09:00 AM
574,09:34,09:34 AM,38,19,9,09 AM,09,09:30,09:30,09:00,09:30 AM,09:30 AM,09:00 AM
575,09:35,09:35 AM,38,19,9,09 AM,09,09:30,09:30,09:00,09:30 AM,09:30 AM,09:00 AM
576,09:36,09:36 AM,38,19,9,09 AM,09,09:30,09:30,09:00,09:30 AM,09:30 AM,09:00 AM
577,09:37,09:37 AM,38,19,9,09 AM,09,09:30,09:30,09:00,09:30 AM,09:30 AM,09:00 AM
578,09:38,09:38 AM,38,19,9,09 AM,09,09:30,09:30,09:00,09:30 AM,09:30 AM,09:00 AM
579,09:39,09:39 AM,38,19,9,09 AM,09,09:30,09:30,09:00,09:30 AM,09:30 AM,09:00 AM
580,09:40,09:40 AM,38,19,9,09 AM,09,09:30,09:30,09:00,09:30 AM,09:30 AM,09:00 AM
581,09:41,09:41 AM,38,19,9,09 AM,09,09:30,09:30,09:00,09:30 AM,09:30 AM,09:00 AM
582,09:42,09:42 AM,38,19,9,09 AM,09,09:30,09:30,09:00,09:30 AM,09:30 AM,09:00 AM
583,09:43,09:43 AM,38,19,9,09 AM,09,09:30,09:30,09:00,09:30 AM,09:30 AM,09:00 AM
584,09:44,09:44 AM,38,19,9,09 AM,09,09:30,09:30,09:00,09:30 AM,09:30 AM,09:00 AM
585,09:45,09:45 AM,39,19,9,09 AM,09,09:45,09:30,09:00,09:45 AM,09:30 AM,09:00 AM
586,09:46,09:46 AM,39,19,9,09 AM,09,09:45,09:30,09:00,09:45 AM,09:30 AM,09:00 AM
587,09:47,09:47 AM,39,19,9,09 AM,09,09:45,09:30,09:00,09:45 AM,09:30 AM,09:00 AM
588,09:48,09:48 AM,39,19,9,09 AM,09,09:45,09:30,09:00,09:45 AM,09:30 AM,09:00 AM
589,09:49,09:49 AM,39,19,9,09 AM,09,09:45,09:30,09:00,09:45 AM,09:30 AM,09:00 AM
590,09:50,09:50 AM,39,19,9,09 AM,09,09:45,09:30,09:00,09:45 AM,09:30 AM,09:00 AM
591,09:51,09:51 AM,39,19,9,09 AM,09,09:45,09:30,09:00,09:45 AM,09:30 AM,09:00 AM
592,09:52,09:52 AM,39,19,9,09 AM,09,09:45,09:30,09:00,09:45 AM,09:30 AM,09:00 AM
593,09:53,09:53 AM,39,19,9,09 AM,09,09:45,09:30,09:00,09:45 AM,09:30 AM,09:00 AM
594,09:54,09:54 AM,39,19,9,09 AM,09,09:45,09:30,09:00,09:45 AM,09:30 AM,09:00 AM
595,09:55,09:55 AM,39,19,9,09 AM,09,09:45,09:30,09:00,09:45 AM,09:30 AM,09:00 AM
596,09:56,09:56 AM,39,19,9,09 AM,09,09:45,09:30,09:00,09:45 AM,09:30 AM,09:00 AM
597,09:57,09:57 AM,39,19,9,09 AM,09,09:45,09:30,09:00,09:45 AM,09:30 AM,09:00 AM
598,09:58,09:58 AM,39,19,9,09 AM,09,09:45,09:30,09:00,09:45 AM,09:30 AM,09:00 AM
599,09:59,09:59 AM,39,19,9,09 AM,09,09:45,09:30,09:00,09:45 AM,09:30 AM,09:00 AM
600,10:00,10:00 AM,40,20,10,10 AM,10,10:00,10:00,10:00,10:00 AM,10:00 AM,10:00 AM
601,10:01,10:01 AM,40,20,10,10 AM,10,10:00,10:00,10:00,10:00 AM,10:00 AM,10:00 AM
602,10:02,10:02 AM,40,20,10,10 AM,10,10:00,10:00,10:00,10:00 AM,10:00 AM,10:00 AM
603,10:03,10:03 AM,40,20,10,10 AM,10,10:00,10:00,10:00,10:00 AM,10:00 AM,10:00 AM
604,10:04,10:04 AM,40,20,10,10 AM,10,10:00,10:00,10:00,10:00 AM,10:00 AM,10:00 AM
605,10:05,10:05 AM,40,20,10,10 AM,10,10:00,10:00,10:00,10:00 AM,10:00 AM,10:00 AM
606,10:06,10:06 AM,40,20,10,10 AM,10,10:00,10:00,10:00,10:00 AM,10:00 AM,10:00 AM
607,10:07,10:07 AM,40,20,10,10 AM,10,10:00,10:00,10:00,10:00 AM,10:00 AM,10:00 AM
608,10:08,10:08 AM,40,20,10,10 AM,10,10:00,10:00,10:00,10:00 AM,10:00 AM,10:00 AM
609,10:09,10:09 AM,40,20,10,10 AM,10,10:00,10:00,10:00,10:00 AM,10:00 AM,10:00 AM
610,10:10,10:10 AM,40,20,10,10 AM,10,10:00,10:00,10:00,10:00 AM,10:00 AM,10:00 AM
611,10:11,10:11 AM,40,20,10,10 AM,10,10:00,10:00,10:00,10:00 AM,10:00 AM,10:00 AM
612,10:12,10:12 AM,40,20,10,10 AM,10,10:00,10:00,10:00,10:00 AM,10:00 AM,10:00 AM
613,10:13,10:13 AM,40,20,10,10 AM,10,10:00,10:00,10:00,10:00 AM,10:00 AM,10:00 AM
614,10:14,10:14 AM,40,20,10,10 AM,10,10:00,10:00,10:00,10:00 AM,10:00 AM,10:00 AM
615,10:15,10:15 AM,41,20,10,10 AM,10,10:15,10:00,10:00,10:15 AM,10:00 AM,10:00 AM
616,10:16,10:16 AM,41,20,10,10 AM,10,10:15,10:00,10:00,10:15 AM,10:00 AM,10:00 AM
617,10:17,10:17 AM,41,20,10,10 AM,10,10:15,10:00,10:00,10:15 AM,10:00 AM,10:00 AM
618,10:18,10:18 AM,41,20,10,10 AM,10,10:15,10:00,10:00,10:15 AM,10:00 AM,10:00 AM
619,10:19,10:19 AM,41,20,10,10 AM,10,10:15,10:00,10:00,10:15 AM,10:00 AM,10:00 AM
620,10:20,10:20 AM,41,20,10,10 AM,10,10:15,10:00,10:00,10:15 AM,10:00 AM,10:00 AM
621,10:21,10:21 AM,41,20,10,10 AM,10,10:15,10:00,10:00,10:15 AM,10:00 AM,10:00 AM
622,10:22,10:22 AM,41,20,10,10 AM,10,10:15,10:00,10:00,10:15 AM,10:00 AM,10:00 AM
623,10:23,10:23 AM,41,20,10,10 AM,10,10:15,10:00,10:00,10:15 AM,10:00 AM,10:00 AM
624,10:24,10:24 AM,41,20,10,10 AM,10,10:15,10:00,10:00,10:15 AM,10:00 AM,10:00 AM
625,10:25,10:25 AM,41,20,10,10 AM,10,10:15,10:00,10:00,10:15 AM,10:00 AM,10:00 AM
626,10:26,10:26 AM,41,20,10,10 AM,10,10:15,10:00,10:00,10:15 AM,10:00 AM,10:00 AM
627,10:27,10:27 AM,41,20,10,10 AM,10,10:15,10:00,10:00,10:15 AM,10:00 AM,10:00 AM
628,10:28,10:28 AM,41,20,10,10 AM,10,10:15,10:00,10:00,10:15 AM,10:00 AM,10:00 AM
629,10:29,10:29 AM,41,20,10,10 AM,10,10:15,10:00,10:00,10:15 AM,10:00 AM,10:00 AM
630,10:30,10:30 AM,42,21,10,10 AM,10,10:30,10:30,10:00,10:30 AM,10:30 AM,10:00 AM
631,10:31,10:31 AM,42,21,10,10 AM,10,10:30,10:30,10:00,10:30 AM,10:30 AM,10:00 AM
632,10:32,10:32 AM,42,21,10,10 AM,10,10:30,10:30,10:00,10:30 AM,10:30 AM,10:00 AM
633,10:33,10:33 AM,42,21,10,10 AM,10,10:30,10:30,10:00,10:30 AM,10:30 AM,10:00 AM
634,10:34,10:34 AM,42,21,10,10 AM,10,10:30,10:30,10:00,10:30 AM,10:30 AM,10:00 AM
635,10:35,10:35 AM,42,21,10,10 AM,10,10:30,10:30,10:00,10:30 AM,10:30 AM,10:00 AM
636,10:36,10:36 AM,42,21,10,10 AM,10,10:30,10:30,10:00,10:30 AM,10:30 AM,10:00 AM
637,10:37,10:37 AM,42,21,10,10 AM,10,10:30,10:30,10:00,10:30 AM,10:30 AM,10:00 AM
638,10:38,10:38 AM,42,21,10,10 AM,10,10:30,10:30,10:00,10:30 AM,10:30 AM,10:00 AM
639,10:39,10:39 AM,42,21,10,10 AM,10,10:30,10:30,10:00,10:30 AM,10:30 AM,10:00 AM
640,10:40,10:40 AM,42,21,10,10 AM,10,10:30,10:30,10:00,10:30 AM,10:30 AM,10:00 AM
641,10:41,10:41 AM,42,21,10,10 AM,10,10:30,10:30,10:00,10:30 AM,10:30 AM,10:00 AM
642,10:42,10:42 AM,42,21,10,10 AM,10,10:30,10:30,10:00,10:30 AM,10:30 AM,10:00 AM
643,10:43,10:43 AM,42,21,10,10 AM,10,10:30,10:30,10:00,10:30 AM,10:30 AM,10:00 AM
644,10:44,10:44 AM,42,21,10,10 AM,10,10:30,10:30,10:00,10:30 AM,10:30 AM,10:00 AM
645,10:45,10:45 AM,43,21,10,10 AM,10,10:45,10:30,10:00,10:45 AM,10:30 AM,10:00 AM
646,10:46,10:46 AM,43,21,10,10 AM,10,10:45,10:30,10:00,10:45 AM,10:30 AM,10:00 AM
647,10:47,10:47 AM,43,21,10,10 AM,10,10:45,10:30,10:00,10:45 AM,10:30 AM,10:00 AM
648,10:48,10:48 AM,43,21,10,10 AM,10,10:45,10:30,10:00,10:45 AM,10:30 AM,10:00 AM
649,10:49,10:49 AM,43,21,10,10 AM,10,10:45,10:30,10:00,10:45 AM,10:30 AM,10:00 AM
650,10:50,10:50 AM,43,21,10,10 AM,10,10:45,10:30,10:00,10:45 AM,10:30 AM,10:00 AM
651,10:51,10:51 AM,43,21,10,10 AM,10,10:45,10:30,10:00,10:45 AM,10:30 AM,10:00 AM
652,10:52,10:52 AM,43,21,10,10 AM,10,10:45,10:30,10:00,10:45 AM,10:30 AM,10:00 AM
653,10:53,10:53 AM,43,21,10,10 AM,10,10:45,10:30,10:00,10:45 AM,10:30 AM,10:00 AM
654,10:54,10:54 AM,43,21,10,10 AM,10,10:45,10:30,10:00,10:45 AM,10:30 AM,10:00 AM
655,10:55,10:55 AM,43,21,10,10 AM,10,10:45,10:30,10:00,10:45 AM,10:30 AM,10:00 AM
656,10:56,10:56 AM,43,21,10,10 AM,10,10:45,10:30,10:00,10:45 AM,10:30 AM,10:00 AM
657,10:57,10:57 AM,43,21,10,10 AM,10,10:45,10:30,10:00,10:45 AM,10:30 AM,10:00 AM
658,10:58,10:58 AM,43,21,10,10 AM,10,10:45,10:30,10:00,10:45 AM,10:30 AM,10:00 AM
659,10:59,10:59 AM,43,21,10,10 AM,10,10:45,10:30,10:00,10:45 AM,10:30 AM,10:00 AM
660,11:00,11:00 AM,44,22,11,11 AM,11,11:00,11:00,11:00,11:00 AM,11:00 AM,11:00 AM
661,11:01,11:01 AM,44,22,11,11 AM,11,11:00,11:00,11:00,11:00 AM,11:00 AM,11:00 AM
662,11:02,11:02 AM,44,22,11,11 AM,11,11:00,11:00,11:00,11:00 AM,11:00 AM,11:00 AM
663,11:03,11:03 AM,44,22,11,11 AM,11,11:00,11:00,11:00,11:00 AM,11:00 AM,11:00 AM
664,11:04,11:04 AM,44,22,11,11 AM,11,11:00,11:00,11:00,11:00 AM,11:00 AM,11:00 AM
665,11:05,11:05 AM,44,22,11,11 AM,11,11:00,11:00,11:00,11:00 AM,11:00 AM,11:00 AM
666,11:06,11:06 AM,44,22,11,11 AM,11,11:00,11:00,11:00,11:00 AM,11:00 AM,11:00 AM
667,11:07,11:07 AM,44,22,11,11 AM,11,11:00,11:00,11:00,11:00 AM,11:00 AM,11:00 AM
668,11:08,11:08 AM,44,22,11,11 AM,11,11:00,11:00,11:00,11:00 AM,11:00 AM,11:00 AM
669,11:09,11:09 AM,44,22,11,11 AM,11,11:00,11:00,11:00,11:00 AM,11:00 AM,11:00 AM
670,11:10,11:10 AM,44,22,11,11 AM,11,11:00,11:00,11:00,11:00 AM,11:00 AM,11:00 AM
671,11:11,11:11 AM,44,22,11,11 AM,11,11:00,11:00,11:00,11:00 AM,11:00 AM,11:00 AM
672,11:12,11:12 AM,44,22,11,11 AM,11,11:00,11:00,11:00,11:00 AM,11:00 AM,11:00 AM
673,11:13,11:13 AM,44,22,11,11 AM,11,11:00,11:00,11:00,11:00 AM,11:00 AM,11:00 AM
674,11:14,11:14 AM,44,22,11,11 AM,11,11:00,11:00,11:00,11:00 AM,11:00 AM,11:00 AM
675,11:15,11:15 AM,45,22,11,11 AM,11,11:15,11:00,11:00,11:15 AM,11:00 AM,11:00 AM
676,11:16,11:16 AM,45,22,11,11 AM,11,11:15,11:00,11:00,11:15 AM,11:00 AM,11:00 AM
677,11:17,11:17 AM,45,22,11,11 AM,11,11:15,11:00,11:00,11:15 AM,11:00 AM,11:00 AM
678,11:18,11:18 AM,45,22,11,11 AM,11,11:15,11:00,11:00,11:15 AM,11:00 AM,11:00 AM
679,11:19,11:19 AM,45,22,11,11 AM,11,11:15,11:00,11:00,11:15 AM,11:00 AM,11:00 AM
680,11:20,11:20 AM,45,22,11,11 AM,11,11:15,11:00,11:00,11:15 AM,11:00 AM,11:00 AM
681,11:21,11:21 AM,45,22,11,11 AM,11,11:15,11:00,11:00,11:15 AM,11:00 AM,11:00 AM
682,11:22,11:22 AM,45,22,11,11 AM,11,11:15,11:00,11:00,11:15 AM,11:00 AM,11:00 AM
683,11:23,11:23 AM,45,22,11,11 AM,11,11:15,11:00,11:00,11:15 AM,11:00 AM,11:00 AM
684,11:24,11:24 AM,45,22,11,11 AM,11,11:15,11:00,11:00,11:15 AM,11:00 AM,11:00 AM
685,11:25,11:25 AM,45,22,11,11 AM,11,11:15,11:00,11:00,11:15 AM,11:00 AM,11:00 AM
686,11:26,11:26 AM,45,22,11,11 AM,11,11:15,11:00,11:00,11:15 AM,11:00 AM,11:00 AM
687,11:27,11:27 AM,45,22,11,11 AM,11,11:15,11:00,11:00,11:15 AM,11:00 AM,11:00 AM
688,11:28,11:28 AM,45,22,11,11 AM,11,11:15,11:00,11:00,11:15 AM,11:00 AM,11:00 AM
689,11:29,11:29 AM,45,22,11,11 AM,11,11:15,11:00,11:00,11:15 AM,11:00 AM,11:00 AM
690,11:30,11:30 AM,46,23,11,11 AM,11,11:30,11:30,11:00,11:30 AM,11:30 AM,11:00 AM
691,11:31,11:31 AM,46,23,11,11 AM,11,11:30,11:30,11:00,11:30 AM,11:30 AM,11:00 AM
692,11:32,11:32 AM,46,23,11,11 AM,11,11:30,11:30,11:00,11:30 AM,11:30 AM,11:00 AM
693,11:33,11:33 AM,46,23,11,11 AM,11,11:30,11:30,11:00,11:30 AM,11:30 AM,11:00 AM
694,11:34,11:34 AM,46,23,11,11 AM,11,11:30,11:30,11:00,11:30 AM,11:30 AM,11:00 AM
695,11:35,11:35 AM,46,23,11,11 AM,11,11:30,11:30,11:00,11:30 AM,11:30 AM,11:00 AM
696,11:36,11:36 AM,46,23,11,11 AM,11,11:30,11:30,11:00,11:30 AM,11:30 AM,11:00 AM
697,11:37,11:37 AM,46,23,11,11 AM,11,11:30,11:30,11:00,11:30 AM,11:30 AM,11:00 AM
698,11:38,11:38 AM,46,23,11,11 AM,11,11:30,11:30,11:00,11:30 AM,11:30 AM,11:00 AM
699,11:39,11:39 AM,46,23,11,11 AM,11,11:30,11:30,11:00,11:30 AM,11:30 AM,11:00 AM
700,11:40,11:40 AM,46,23,11,11 AM,11,11:30,11:30,11:00,11:30 AM,11:30 AM,11:00 AM
701,11:41,11:41 AM,46,23,11,11 AM,11,11:30,11:30,11:00,11:30 AM,11:30 AM,11:00 AM
702,11:42,11:42 AM,46,23,11,11 AM,11,11:30,11:30,11:00,11:30 AM,11:30 AM,11:00 AM
703,11:43,11:43 AM,46,23,11,11 AM,11,11:30,11:30,11:00,11:30 AM,11:30 AM,11:00 AM
